seq_idx,DTW,ADE,RotErr,SuccessRate,Dispersion
2027,1.166094732343116,1.358217280358076,1.8093713242381533,85.0,1.2021547183394432
2030,1.1995710494921394,1.4744602143764496,1.9806673329558506,85.0,1.3467967510223389
2033,1.0437392107779397,0.9648896753787994,1.9547983440606664,90.0,0.8359894156455994
2036,1.0912111639265674,1.3155216351151466,2.332557279950811,85.0,1.1274437420070171
2039,1.1312120511536632,1.1599600315093994,2.425678226970816,90.0,1.0889949277043343
2042,1.1189675089856301,1.3714045286178589,2.9914405137852014,85.0,1.424821000546217
2045,1.4224573629087502,1.8098171800374985,2.8977012609819432,100.0,1.6768794506788254
2048,2.100799650525146,4.638242721557617,14.968960584800485,25.0,1.095336675643921
2051,1.9038666067881855,4.061094298958778,20.757980312113126,0.0,0.8444944396615028
2054,1.7915091845775326,3.4298278391361237,24.090025869329438,5.0,1.1272422969341278
2057,1.766523832364459,2.8009632602334023,29.547141495179268,0.0,0.7876771502196789
2060,1.8230923846342932,2.695363201200962,30.777472878307982,0.0,0.7968928664922714
2063,1.9775916790372925,3.2971717417240143,26.5730595630094,0.0,0.5552653223276138
2066,2.019507684768556,3.3744074404239655,22.099409370883734,0.0,0.5313423462212086
2069,1.857062270395756,3.231971710920334,18.522554076849666,10.0,0.476906169205904
2072,1.6980502913961395,2.7875345200300217,11.81473095742807,85.0,0.4613070283085108
2075,1.5928022822094958,2.418903633952141,10.36866704997529,85.0,0.4277018830180168
2078,1.346607306469874,1.7008880153298378,7.893054898937258,100.0,0.41305250488221645
2081,1.2819444061745362,1.2691838666796684,6.00585514867813,100.0,0.4060867242515087
2084,1.5129821701409234,1.4266438782215118,7.214390220250486,100.0,0.37411265075206757
2087,1.7672762020533832,1.6406960785388947,9.629650159839974,95.0,0.3466735826805234
2090,1.9527143983206035,1.8114861100912094,13.684591475943268,35.0,0.3083169925957918
2093,1.663748204171671,1.6035987064242363,15.132503384081364,40.0,0.31443461775779724
2096,1.1472264658723372,1.140340231359005,16.726015041077027,0.0,0.33598337322473526
2099,0.7311899324404623,0.8866799063980579,16.81662997974695,5.0,0.30450255144387484
2102,0.6387839892114678,0.8381328545510769,16.471768122329056,15.0,0.2871875884011388
2105,0.9747239328346738,1.0863712057471275,17.062591506162388,15.0,0.3345246659591794
2108,1.200237250938085,1.2998409569263458,17.594207190307383,0.0,0.26432464364916086
2111,1.1869243987555307,1.2967700138688087,16.50559564589904,15.0,0.28306576423346996
2114,1.1811216443581973,1.3226823881268501,16.966215689876076,0.0,0.2326612127944827
2117,0.9007901378673367,1.12867821007967,16.29608525645807,10.0,0.24741629604250193
2120,0.9583389755836949,1.1392946355044842,14.572775986095209,70.0,0.22287587635219097
2123,1.1118121580430584,1.2804245576262474,12.953373585008174,100.0,0.23813867010176182
2126,1.1958507678423502,1.3811327517032623,10.239363265569072,100.0,0.20729375537484884
2129,1.0855762804066724,1.3920998200774193,8.958058181610264,100.0,0.23573311045765877
2132,0.9537578097409714,1.3959577307105064,8.20099985221959,100.0,0.23603211157023907
2135,0.4807781761962937,0.6441903300583363,7.292033398282252,100.0,0.21053734235465527
2138,0.5056711644873016,0.5849587731063366,6.793582698092095,100.0,0.2299887826666236
